1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167
1		5	2	2	2	2	3	3	3	4	2	1	1	1	1	1	1	2	2	5	2	2	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	5	3	3	1	1 year	1	12 months	3	1	3	1	1	1	2	3			1			4			22	2			3		5			8		10		12				16			19																1		3		1	3		4	10								8										9		2	1																				8											9	2	1	Texas
1		5	3	4	2	1	3	4	2	4	2	2	2	1	2	4	3	4	2	2	3	3	2	3	1	2	3	1	1	1	2	1	2	1	2	2	1	1	4	1	1	1	1	5	3	1	1	Don't know	2		2	1	3	1	1	1	2				1						27	2			3				7	8				12			15																				2	2 months	2		1	3		4	12								8										9		1				4										1		3													6				1	1	Massachusetts
1		5	4	4	5	4	4	5	2	2	4	5	2	4	4	5	5	4	2	3	5	4	3	1	5	1	4	1	5	3	3	1	4	3	5	5	5	3	2	1	2	1	1	5	2	5	1		2		3	1	3	1	1	1					1						24	2	1		3				7	8	9			12	13	14	15	16																			2	7 years	2		3	2		4	5								8											Vitiligo	1				4															6												8		2	1	Arizona
1		5	1	2	3	2	2	3	1	3	1	1	1	1	1	3	1	3	2	1	3	3	3	2	3	1	2	1	5	4	2	1	2	3	3	3	5	4	2	1	2	1	1	5	2	5	1	1 year	2		3	1	3	1	1		2								5		10	2			3		5	6		8	9			12		14	15			18	19								27	28		30					2	10 years	3		1	2		4	3								8			2	3			6					1							7							1					6				osteoarthritis; myesthenia gravis; lupus									9	2	1	Virginia
1		5	3	4	3	3	2	3	4	5	3	1	2	1	2	2	1	2	3	1	3	2	1	3	3	3	3	3	4	4	5	1	1	2	2	2	4	4	2	1	1	1	1	5	3	5	2		1	3 months	3	2	3	1	1		2		4						5		24	2			3		5			8	9			12	13	14	15			18	19									28				32			2	3 years	3		1	3		4	8								8			2				6					2	1													1																7			2	1	Massachusetts
1		5																																																																																																																																																																				
1		5	5	4	3	2	5	5	5	1	5	4	2	3	3	5	5	4	4	3	4	3	1	1	2	2	4	2	3	3	1	1	2	2	2	1	3	3	5	1	1	1	1	5	3	4	1		2		3	1	3	1	1	1	2								5		32	2			3		5			8				12	13	14					19																2	12 years	3		1	5	no one	4	twice								8										9		2	1																					9		1									2	1	New Jersey
1		5	4	5	5	5	4	4	3	2	5	3	4	1	3	4	4	5	2	2	5	4	4	5	5	1	3	4	4	2	2	2	3	2	3	4	4	2	4	1	1	1	1	5	2	4	1	1 year	1	1 year	3	2	3	2	1	1	2				1						29	2		2	3		5							12		14	15	16		18															33		2	1 year	3		3	3		3									8			2									1												12				3										3				7			2	1	texas
1		5	3	4	5	3	4	5	5	2	4	2	2	2	2	4	5	4	2	3	4	3	2	3	3	2	2	4	4	3	4	2	3	3	4	5	4	3	1	2	1	1	1	5	3	3	3	I'm not sure	2		3	3	3	2	1	1	2								5		24	2			3		5		7	8	9			12			15	16																32			1		2		1	3		4	10								8										9		2	1													1																		9	2	1	Washington, DC
1		5	2	2	3	2	1	2	1	3	3	1	1	1	1	4	2	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	5	3	5	1	6 mo?	2		3	1	1	2	1	1									5		22	2			3									12				16											27						33		2	6 mo	2		1	2		2									8										9		1				4																		9										9	2	1	California
1		5	5	4	4	4	4	5	4	2	4	2	2	2	3	2	2	5	5	3	4	1	1	1	1	3	2	1	1	1	1	1	4	3	2	5	1	1	4	1	1	1	1	5	3	3	3		1	6 months	3	2	3	1	1	1	2				1						31	2	1			4																											31				2	3 years	3		3	3		3									8				3					8			1			3								11											9										9	2	1	NJ
1		5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	4	5	5	5	5	1	1	1	1	1	5	2	5	3	8 months	1	1 year old started the baby oatmeal, and other cereals with wheat product in it.	3	2	3	1	1	1	2	3	4		1	2	3	4			"21
"	2			3		5							12		14				18					23					28	29						2	8 years	3		2	3		4	70 times or more								8			2								Nueropathy, Presicious Anemia, PCO Disorder, Plurisy	1												12		1	2			5			8											9	2	1	Kansas
1		5	4	4	4	2	5	5	5	3	4	2	2	2	3	5	5	5	1	5	4	3	3	3	3	3	2	2	4	4	3	3	3	3	2	2	4	4	2	1	1	1	1	5	3	2	3		2		3	1	3	1	1	1		3	4		1					Prometheus DNA	34	2			3		5		7	8				12		14	15		17												29			32			2	3 months	3		1	3		4	4								8										9		2	1													1							8								6				2	1	Michigan
1		5	2	2	2	2	3	2	2	5	1	1	2	2	1	2	1	2	2	2	4	2	1	2	2	2	2	2	2	1	3	1	2	1	1	1	2	1	2	2	2	2	1	5	3	3	3	6 months	1	10 months	3	3	3	1	1		2				1						"2
"	2			3			6		8																			27						33		2	2 years	1		1	2		4	Once per year								8										9		2	1																					9										9	2	1	Ontario, Canada
1		5	3	5	5	5	1	2	2	2	3	1	1	2	1	1	1	2	2	1	5	4	4	4	4	3	4	4	5	3	5	4	5	5	3	5	5	3	2	2	1	2	1	3	3	1	1		2		3	1	3	1	1	1	2								5		28	2			3					8					13			16																			2	immediate	2		2	3		1									8											cancer	1		2		4																	8		chrones		2								2	1	fl
1		5	4	2	2	4	3	3	1	4	1	3	1	1	1	2	1	3	3	2	1	4	4	4	3	2	3	1	2	2	2	2	2	1	3	2	2	2	2	1	1	1	1	5	2	3	2		2		3	2	3	1	1	1	2		4						5		32	2			3											14					19									28							2	5 years	3		1	3		4	3	1																	9		2	1																					9										9	2	1	Ny
1		5																																																																																																																																																																				
1		5	3	4	5	5	3	4	4	4	3	2	2	3	3	4	3	3	3	2	4	2	3	1	1	2	2	1	5	3	3	4	3	2	2	2	5	3	4	1	2	1	1	4	2	3	4		2		2	3	3	1	2	1	2								5		23	2			3		5		7	8				12			15	16												28	29				33		2	2 years	3		1	3		4	2								8										9		2	1																					9						5			8		2	1	Texas
1		5	3	2	2	1	4	5	5	4	2	2	1	4	3	5	5	5	5	5	4	2	1	1	2	2	2	2	2	1	3	2	2	2	1	2	2	1	2	2	2	1	1	5	3	2	1		2		3	2	1	1	1	1	2								5		23	2			3					8				12															27								1		3		1	5	Don't have one	3		1																	9		2	1																					9										9	2	1	Texas
1		5	2	2	4	4	4	4	3	5	5	2	2	1	2	4	3	3	1	1	3	3	1	3	3	2	3	3	3	2	3	2	2	2	2	3	3	2	1	1	1	1	1	5	2	5	2		1	9 months	3	2	3	1	1	1	2								5		23	2			3													16							23												2	couple of years because of being mistreated/diagnosed	3		1	3		4	multiple								8										9		2	1													1																	8		2	1	Georgia
1		5	4	5	5	5	4	5	5	5	1	3	5	1	3	4	3	5	3	5	5	3	1	4	3	3	3	4	3	1	5	3	2	2	2	2	3	1	1	2	1	1	1	5	3	5	3		1	2	2	2	1	1	2					5					5		29	2	1		3					8	9			12		14	15		17	18	19				23				27		29			32			1		5	Myself	1	3		4	2			3	4	5			8											Ulcerative Colitis	1		2		4																			Crohns Disease									9	1	1	VA
1		5	5	4	4	5	5	5	5	1	5	5	4	5	5	5	5	5	5	5	5	2	3	2	3	1	5	5	3	1	3	3	2	2	2	3	3	1	2	3	3	1	1																																																																																																																											
1		5	3	2	2	3	2	4	5	4	2	2	1	1	2	2	2	2	3	3	3	2	1	2	2	2	3	3	3	2	5	2	2	2	2	2	3	2	1	1	1	1	1	5	2	3	1		2		3	2	1	1	1		2								5		29	2			3									12		14	15	16																																																																																		
1		5	2	2	4	5	2	2	2	4	3	2	2	1	2	4	3	2	3	2	5	1	2	2	2	1	3	3	3	1	4	1	2	2	2	2	3	1	1	2	1	1	1	5	3	2	2		2		3	3	3	1	1	1					1						22	2			3					8				12				16	17		19				23	24			27						33		2	2 years	3		1	3		1		1																	9		2	1													1															6				2	1	Florida
1		5																																																																																																																																																																				
1		5	5	5	4	5	5	5	5	1	5	3	3	2	2	5	5	5	1	5	5	4	3	3	3	3	3	3	4	3	4	3	3	2	2	2	4	3	3	1	3	1	2	5	3	3	1	9 months	1	21	3	2	1	1	1	1	2				1		3				21	2			3	4	5	6	7	8	9			12	13	14	15		17										27		29				33		2	8 months	2		1	5	myself	4	3								8				3								2	1																					9										9	2	1	Utah
1		5	5	4	5	5	5	5	5	5	5	5	5	3	4	5	5	5	5	5	5	3	4	3	5	2	4	3	5	5	5	5	3	3	4	4	5	5	4	1	3	1	1	5	2	5	2		2		3	1	1	2	1	1			4						5		23	2			3		5	6	7	8	9		11	12		14	15	16			19				23	24	25		27	28	29		31	32			2	17 Years	2		1	2		4	every 6 months for the last 3 years							7	8			2									2	1													1		3		5	6		8				2				6				2	1	Or
1		5	3	2	3	2	5	4	3	5	1	3	1	2	2	5	1	3	4	4	2	2	1	3	1	3	1	1	4	2	2	1	2	1	1	1	4	2	2	1	1	1	1	5	2	3	1	unsure	2		3	2	1	1	1	1	2				1						33	2			3				7					12		14														28							1		3		1	3		3									8										9		1				4	5																	9										9	2	1	utah
1		5	5	4	4	5	5	5	5	4	4	5	5	2	4	5	5	5	5	5	5	1	1	4	2	1	1	4	4	1	4	1	2	2	2	2	4	1	2	1	2	2	1	5	3	5	1	1 yr	2		3	2	2	1	1	1	2	3			1	2	3	4			25	2			3					8	9			12				16	17	18									27					32			2	8 years	3		1	3		4	4			3					8										9		1												12		1				5											6	7			2	1	FL
1		5	3	4	4	2	5	5	3	3	5	3	2	3	2	4	3	5	5	5	4	2	1	3	1	3	3	2	4	2	1	1	3	3	4	4	4	2	1	1	3	1	1	5	3	3	4		2		3	3	1	1	1	1	2								5		28	2			3					8						14	15																				2	6 months	3		1	3		4	1								8										9		2	1													1														5					2	1	Arizona
1		5	5	5	5	5	4	3	5	3	4	2	2	2	1	2	1	3	3	5	4	4	2	4	4	3	4	4	3	2	4	2	3	3	4	4	3	2	2	2	4	1	2	5	2	5	3	6 months	1	29	3	2	3	1	1	1	2	3			1		3				29	2	1		3		5			8				12	13	14	15	16		18					23	24							31	32			2	2 years	5	Endocrinologist	1	3		4	4								8			2	3		5						2	1													1				5			8			1				5					2	1	Indiana
1		5	2	3	4	3	1	2	1	2	4	1	1	2	1	2	2	3	1	1	4	3	3	1	2	2	2	1	1	2	1	1	2	1	1	2	1	2	2	1	1	1	1	5	3	5	3		1	30	1	1	1	2	2	1	2		4		1			4			30	2			3	4			7	8				12				16	17	18						24	25			28	29		31	32			2	4 years	5	Orthopedic doctor bc of joint pain	1	2		4	3								8										9		2	1																					9										9	2	1	Missouri
1		5	4	5	5	5	3	1	1	2	4	5	2	3	3	1	3	5	5	2	5	3	3	3	3	3	4	4	5	4	4	1	3	2	4	5	5	4	5	1	1	1	2	5	3	4	2		2		3	1	2	1	1	1	2		4						5		32	2		2	3								11	12						18											29				33		2	9 months	3		1	2		3									8					4							1								8														9							6				2	1	Ohio
1		5	4	4	3	2	1	5	3	4	2	1	1	1	1	4	4	5	5	4	3	3	3	3	1	2	1	3	1	3	2	1	2	2	2	4	1	3	2	1	1	1	1	5	3	5	2		2		3	2	1	1	1	1	2				1			4			31	2			3				7	8				12		14			17					22	23						29						2	1 month	3		1	3		3									8										9		2	1																				8											9	2	1	tennessee
1		5																																																																																																																																																																				
1		5	2	2	2	1	1	4	3	2	1	1	1	1	1	3	1	2	1	3	3	2	1	3	2	3	3	1	3	3	1	2	2	2	2	3	3	3	3	2	1	1	1	5	2	4	4		2		3	1	2	1	1	1	2		4						5		30	2			3		5			8				12		14	15		17				21			24	25			28	29			32			1		3		1	3		3		1																	9		2	1													1																		9	2	1	GA
1		5	4	4	5	4	5	5	5	2	1	3	3	4	5	5	5	4	5	5	4	2	2	2	2	2	4	2	5	3	3	2	3	3	4	4	5	3	3	1	2	1	1	5	2	4	3		1	6 months	3	1	1	1	1	1	2				1					Dermatitis Herpetiformis	32	2	1		3		5		7	8	9	10		12		14	15		17	18		20		22	23	24	25		27	28	29		31		33		2	30 years	3		1	3		1			2	3	4			7				2			5					Pre-diabetic	3	1																4	5	6										6				2	3	Georgia
1		5																																																																																																																																																																				
1		5	4	4	4	2	2	4	4	4	2	5	3	3	5	5	3	2	4	2	5	5	5	5	5	1	5	2	5	5	2	2	4	4	3	4	5	5	5	4	4	4	5	1	1	3		2	2		3	1	2	1	1	1	2								5		18	2	1	2	3		5		7					12	13	14	15	16	17	18	19				23												2	6 years	3		2	3		2				3				7												IC	2	1																					9										9	2	1	Ca
1		5																																																																																																																																																																				
1		5	3	3	4	4	2	2	2	4	2	2	1	1	2	3	2	4	2	2	4	2	1	2	1	1	1	2	3	2	2	1	3	2	2	4	3	2	2	1	1	1	1	5	3	4	1		2		2	2	2	1	1	1					1						25	2			3				7	8				12		14	15	16		18	19						25		27				31				2	Four months	2		1	2		1		1		3		5													9		2	1													1		3																9	2	1	Washington
1		5	3	4	4	4	3	5	2	3	3	1	1	3	1	5	4	5	4	4	4	2	2	2	5	2	3	2	4	2	4	2	2	3	2	4	4	2	3	3	1	1	1	4	3	1	3		2		3	3	3	1	1	1						2		4			25	2			3					8				12		14		16			19													32			2	3 or 4 years	2		1	2		3									8										9		2	1																		6													9	2	7	California
1		5	3	3	5	5	4	5	1	5	5	2	2	1	1	5	5	3	2	1	5	3	3	2	2	4	4	1	3	4	5	2	3	3	2	3	3	4	1	1	1	1	1	5	3	5	4		2		3	1	3	1	1	1					1						35	2		2	3				7	8		10	11	12	13	14	15		17		19								27		29		31	32			2	4 years	2		1	2		3		1				5													9		2										10												9							6				1	1	Florida
1		5	2	1	2	2	2	2	1	5	2	1	1	1	1	2	1	2	4	2	2	2	1	1	1	3	2	1	4	1	4	1	2	2	2	2	4	1	1	1	1	2	1	5	3	4	1	6 months	2		3	2	2	1	1	1	2							4			31	2								8								16			19														33		2	2 months	3		1	3		4	1								8										9		2	1																	5			8											9	2	1	Indiana
1		5	5	4	4	3	5	5	5	1	5	3	3	4	3	3	5	5	3	3	4	3	3	3	2	4	3	3	3	2	3	3	3	3	5	4	3	2	2	2	3	2	1	5	2	4	2		2		3	1	2	1	1	1		3							5		25	2			3		5		7	8				12		14		16			19										29				33		2	4 years	2		3	2		3									8											HIV	2	1													1				5	6		8								6				1	1	Texas
1		5	3	5	4	1	4	5	4	5	3	1	2	1	2	5	4	5	4	3	2	2	2	1	2	3	4	1	5	1	2	1	1	4	5	5	5	1	1	1	1	1	1	5	2	5	1	2 years	2		3	1	3	1	2				4						5		35	2	1		3		5			8	9			12	13			16							23		25	26			29			32			2	20 years	5	me	1	5	me	4	3								8				3							Connective Tissue Disease	2	1													1				5					Crohn's Disease									9	2	1	Massachusetts
1		5	3	2	2	2	3	3	3	5	1	1	1	1	1	3	2	4	2	3	3	1	3	2	1	1	3	2	4	1	1	2	1	3	1	2	4	1	1	1	1	1	1	5	2	5	1		1	10 months	3	1	2	1	1	1		3	4						5		24	2			3				7	8	9	10		12			15	16	17		19			22	23	24	25	26					31	32			2	1 year	2		1	2		4	3								8				3								2	1																					9										9	2	1	MA
1		5	4	2	5	5	4	4	2	2	4	1	2	2	2	4	2	4	3	3	4	3	3	3	5	4	3	4	3	3	1	1	2	2	3	3	3	3	3	1	3	1	1	5	3	5	3		2		3	2	2	1	1	1	2	3			1	2	3	4			31	2			3				7	8	9		11	12		14	15	16	17	18					23		25				29						2	7 years	3		1	3		3									8							6					2	1																				8											9	2	1	New York
1		5	3	4	5	5	4	4	3	3	3	2	4	5	5	5	5	5	3	3	5	2	2	2	2	1	1	3	5	3	4	3	4	3	3	4	5	3	2	1	2	1	1	5	3	5	3		2		3	1	2	1	1	1	2		4		1		3	4		Not sure about DGP	27	2	1		3				7		9			12	13	14			17	18	19				23		25		27	28	29			32			2	27 years...I've always been a sick person, so I don't know for sure how long I've had it.	5	Family physician by blood test, gastroenterologist by biopsy	3	3		4	I was just diagnosed 2 months ago, so I have had 3 appointments for diagnosis and 1 post-diagnosis consult. Prior to diagnosis, I had a lot of appointments because I was quite a sick person, but only have brought up gluten/celiac suspicions maybe 10 times to different healthcare providers in the last 5 years. The rest of the appointments have dealt with my poor health, but not in that context.								8				3							I was tested for a lot of autoimmune diseases about a year ago due to incredibly high antinuclear antibodies but the only link at that time was to Hashimotos. I have asthma, lots of allergies, and a couple of eczema-type skin conditions (one is Seborrheic dermatitis. I know some people consider them autoimmune conditions and some don't.	2	1													1							8								6		8		2	1	Minnesota
1		5	4	3	3	3	4	5	2	1	4	3	3	2	4	4	5	5	3	4	4	2	1	2	3	3	3	2	4	1	4	1	3	2	2	2	4	1	1	1	1	1	1	5	3	2	2		2		3	1	3	1	1		2									No blood test done	26	2			3		5			8							15																																																																																			
1		5	3	2	4	3	1	1	2	3	5	2	1	2	1	1	1	2	1	4	3	3	2	2	3	2	2	3	3	5	3	1	3	2	2	2	3	5	1	2	1	2	2	2	2	4	4		2		3	1	3	1	1	1	2		4		1			4			19	2			3		5		7	8		10	11	12	13	14	15	16			19	20				24	25		27	28			31				2	4 years	2		1	2		4	6								8								7				3	1													1			4															9	2	1	Pennsylvania
1		5	2	2	3	3	2	2	2	4	2	1	2	2	2	2	1	2	3	2	3	3	3	3	4	2	3	3	5	4	2	2	3	3	3	3	5	4	1	1	1	2	1	5	3	5	4		2		3	1	3	1	1	1	2	3						4			20	2			3		5		7	8				12	13	14	15		17						23	24	25		27		29			32	33		2	3 years	2		1	3		4	multiple								8				3								1			3			6	7				11	12		1										1									2	1	Pennsylvania
1		5	2	3	2	2	2	3	3	2	3	1	1	2	2	3	1	3	2	2	2																																																																																																																																																	
1		5	3	3	2	3	4	2	3	2	2	1	1	3	2	3	2	2	3	3	4	3	1	2	2	3	3	3	4	2	3	1	2	3	3	4	4	2	2	1	2	2	1	5	3	5	2		2		3	2	3	1	1	1	2								5		26	2			3					8				12		14				18				22	23	24			27	28				32			2	19 years	3		1	2		1				3	4								3								2	1													1																		9	2	1	Ohio
1		5	5	5	4	5	3	5	4	5	5	4	1	1	3	5	5	5	3	4	2	3	3	3	3	3	3	3	3	3	3	3	2	4	4	5	3	3	4	1	1	1	1	5	2	5	2		2		4	3	1	1																																																																																																																
1		5	4	5	5	3	5	5	5	5	5	5	5	3	4	4	5	5	4	5	5	4	3	3	4	5	5	5	5	5	5	5	4	3	4	5	5	5	2	1	2	1	1	5	3	5	1	1 1/2 yrs	2		3	1	3	1	1	1					1		3	4		skin biopsy	21	2			3		5		7	8			11		13		15	16	17		19				23	24		26	27		29		31		33		2	5 year s	2		1	4		4	8								8			2									2	1													1		3																9	1	8	ma
1		5	5	5	5	1	1	5	5	5	1	1	1	5	5	5	1	5	5	1	1																																																																																																																																																	
1		5	2	1	2	1	2	5	4	5	1	2	1	1	1	2	2	2	2	4	3	2	1	1	2	2	1	1	2	2	3	1	1	1	1	1	2	2	1	1	1	1	1	5	3	3	2		2		3	1	3	1	1	1	2				1			4			18	2			3																																2	4 months	3		1	2		2		1																	9		2	1													1																		9			
1		5	3	2	3	2	4	3	3	4	3	2	1	1	1	4	2	2	3	4	2	3	1	3	3	3	3	3	3	3	3	1	2	2	1	2	3	3	2	1	1	1	1	5	3	4	3	I don't know	2		3	3	3	1	1	1	2				1			4		I'm not sure about the other two, but I know I was tested for tTG and Anti-Gliadin	26	2			3					8				12		14					19													32			2	2 years	2		1	2		4	2-3x per year								8										9		3	1													1										1									2	1	Massachusetts
1		5	2	4	4	4	3	5	3	2	3	3	1	3	4	4	3	5	5	5	4	2	2	2	3	3	4	3	5	5	4	4	3	2	4	2	5	5	4	2	1	1	1	5	3	5	3		2		3	3	3	1	1	1	2								5		32	2			3				7		9			12		14	15		17		19				23						29						2	3 years	2		3	2		3									8										9		2	1																						Interstitial cystitis									9	2	1	Tennessee
1		5	3	3	3	2	2	4	3	3	5	2	1	2	2	3	2	3	2	2	3	2	3	1	2	3	2	2	3	3	2	2	3	3	2	4	3	3	2	1	2	1	1	5	3	5																																																																																																																								
1		5																																																																																																																																																																				
1		5	4	4	4	4	3	4	2	2	1	4	4	1	3	3	4	3	4	5	4	4	3	4	5	2	3	3	4	4	4	4	3	2	2	2	4	4	1	1	1	1	1	5	2	5	4		2		2	1	1	1	1	1	2				1			4			21	2			3		5	6	7	8		10		12	13	14	15	16	17						23	24	25		27	28		30			33		2	1.5 years	3		1	3		4	2								8								7				2	1																			7												9	2	1	Tennessee
1		5	5	3	5	5	4	5	4	4	4	2	4	1	2	5	3	4	4	3	4	2	1	2	1	1	1	2	1	1	3	3	2	2	2	2	1	1	1	1	1	1	1	5	2	5	2		2		3	1	2	1	1	1									5		30	2			3		5		7	8						14	15			18													31				2	10 years	2		1	2		3									8											eczema	1						6								1		3			6					1							8		2	1	Michigan
1		5	3	4	5	3	4	4	5	3	3	2	1	1	1	3	3	4	2	4	4	3	4	4	4	3	3	2	5	5	2	4	4	5	4	5	5	5	4	1	3	1	1	5	2	5	4		2		2	1	3	1	1	1	2								5		30	2			3		5			8				12		14	15	16			19														33		2	5 years	3		3	5	Neurologist	2									8											Mitochondrial disease	1					5																	9										9	2	1	New York
1		5	3	5	5	5	4	5	5	5	1	1	2	4	4	4	2	5	5	3	5	4	2	1	4	1	1	1	4	2	3	3	3	2	5	5	4	2	1	1	1	1	1	5	2	5	3	3-6 months	2		3	1	1	1	1	1	2				1						32	2			3		5		7		9	10		12		14			17		19												31	32			2	6 years	2		1	3		3									8										9		2	1													1		3								1					6	7			2	1	Washington
1		5	5	3	4	4	5	5	5	3	5	4	1	2	3	5	4	5	4	1	4	4	4	3	4	4	3	4	3	4	4	3	2	2	3	3	3	4	1	1	1	1	1	5	2	5	2		2		1	1	3	1	1		2								5		33	2				4						10		12		14			17	18					23		25				29				33																																																																	
1		5	4	3	3	1	2	3	3	4	4	2	1	2	2	4	2	2	4	4	2	3	1	2	4	1	3	2	2	2	2	2	2	2	2	1	2	2	2	1	1	1	1	5	2	4	3		2		3	1	1	1	1	1									5		30	2			3		5		7	8				12		14	15								23						29			32			2	18 years	2		1	5	Myself	4	Once								8											Endometriosis	2	1																					9										9	2	2	nebraska
1		5	3	3	2	2	3	4	4	4	4	2	2	2	1	3	2	4	3	4	3	3	1	2	2	1	2	1	1	2	3	3	2	1	2	2	1	2	1	1	1	1	1	5	3	4	2		2		1	1	3	1	1	1	2	3	4					4			27	2			3				7			10		12		14											25										2	5 years	3		1	2		4	4								8										9		1		2																		7												9	2	1	NJ
1		5																																																																																																																																																																				
1		5																																																																																																																																																																				
1		5																																																																																																																																																																				
1		5	2	2	2	1	3	4	3	2	2	2	3	1	2	3	2	4	4	2	3	4	3	2	2	3	3	3	4	3	2	3	2	4	4	5	4	3	1	1	1	1	1	5	3	5	1		2		3	2	1	1	1	1	2								5		22	2			3					8																								32			2	1 month	3		1	3		2									8											lymphocytic colitis, proctitis	1				4																			ulcerative colitis									9	2	1	Ohio
1		5	4	4	4	3	5	3	3	5	1	2	4	2	4	5	2	5	5	3	3	3	3	3	3	3	4	3	5	3	5	2	3	2	2	2	5	3	4	1	1	1	1	5	3	5	1	12 months	1	1 year	3	2	2	1	1	1		3			1			4			"29
"	2			3		5		7	8				12	13	14	15		17		19				23		25		27	28	29				33		2	17 months	5	surgeon	1	2		4	3								8										9		2	1																						lupus							7			2	1	Alaska
1		5	3	3	4	4	3	5	2	1	5	3	2	3	2	4	3	5	5	3	5	3	5	3	5	4	5	3	4	3	4	2	3	4	4	5	4	3	2	1	2	1	1	5	3	5	3		2		3	2	2	1	1	1	2		4						5		24	2			3		5		7	8				12	13	14	15	16	17		19						25			28	29		31	32			2	24 years	3		1	3		4	5				4				8				3								2	1													1					6							3							2	1	maryland
1		5																																																																																																																																																																				
1		5	5	4	4	5	4	5	3	4	3	4	2	4	5	4	3	5	5	4	4	2	1	2	4	2	1	3	4	3	4	2	2	2	2	4	4	3	1	1	1	1	1	5	2	5	2		2		3	2	3	1	1	1									5		34	2							7					12		14			17						23	24	25	26		28			31				1		2		1	2		3									8										9		2	1																	5														9	2	1	North Carolina
1		5																																																																																																																																																																				
1		5	4	4	1	1	2	4	1	4	1	1	1	1	1	1	1	1	2	1	2	2	4	2	3	2	3	2	1	1	3	1	2	1	1	1	1	1	1	2	1	1	1	5	2	4	4		2		3	3	3	2	1	1									5		26	2			3		5		7	8				12	13	14		16	17		19																2	4-5 years	3		1	3		1				3	4	5													9		2	1																					9										9	2	1	Colorado
1		5	1	4	5	5	1	1	1	5	1	1	3	2	2	2	1	1	3	2	5	1	1	1	1	1	1	1	3	1	1	1	2	2	1	2	3	1	1	1	1	1	2	5	3	4	2		2		3	2	3	1	1	1	2								5		26	2			3					8				12	13			16											27						33		2	6 months	3		1	2		4	1								8	Determine if I needed to redo endoscopy			3					8			2	1																				8											9	2	1	nj
